,index,Link,Nama Mobil,Name,comment_content,comment_date,comment_rating,comment_title,model,source,total_like,total_reply,comment_seen
,1540,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,zenshou2009,"bro like vlog gw yah: 

https://www.youtube.com/watch?v=_NeKEK9wCdY
https://www.youtube.com/watch?v=VFkStCpqhrw",2018-03-29T13:24:14.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1541,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Dian Anisyah,"Saatnya mitsubishi bangkit lagi.  Saya dah membuktikan kecanggihan produk mitsubishi,  yaitu cont diesel",2018-03-27T06:33:33.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1542,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,asep whyyoey Wahyudin,"Mantap panas dalam 
Aku suka",2018-03-14T02:34:40.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1543,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Marzuki Adi Praja,Arm rest belakang kelewatan?,2018-03-11T08:34:43.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1544,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Irawan Asan,"Kayanya blum pernah review / testdrive lancer ex gt yah?
Kpn dong... He he he",2018-02-18T07:44:19.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1545,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,mebi sandi,5:23 mobil apa om? heheheh ga enak nyebutnya ya... :D,2017-12-21T17:22:30.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1546,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Rami Rosadi,Gausah pake musik bisa kalinya ? Jadi ganggu ke suara nya,2017-12-13T19:10:33.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1547,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,gamers HOT,Ending nya koplak,2017-12-12T15:15:26.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1548,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Esasyn tv,ada ketawa khas ridwan menit 4.58,2017-12-06T11:46:16.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1549,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,budak baong,Saya punya outlander sport 2012..enak banget dan stabil,2017-12-01T07:58:12.000Z,,,Mitsubishi,AutonetMagz,1,2,
,1550,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Mohamad Faqih,"Tombol ac dll, enak knop drpada sigital. Ganggu bgt buat supir kalo bukan knop",2017-11-24T00:17:39.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1551,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,hi,Itu Emang Kursi Nya Klo D Lipat Rata Sama Lantai Bagasi??,2017-11-12T05:32:32.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1552,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,zulfa Maliha ananda,Mobil ini cocok nya buat pesulap interior nya kebanyakan sulap 😂😂,2017-10-30T09:27:12.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1553,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Kunto Wibisono,"5:25 Fitur Air Gesture mobil apa bang, masih penasaran nih...",2017-10-23T09:35:40.000Z,,,Mitsubishi,AutonetMagz,0,1,
,1554,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Nur Hamidah,"Salam kenal all. mohon ijin share yahh all. 
bagi yang membutuhkan All produck Mitsubishi bisa Hub saya Call/Wa 085801401999 dengan Dp sesuai Kantong. 
Nur hamidah (mitsubishi cikokol service 24jam dealer RESMI )  bisa langsung datang. thanks",2017-10-19T06:05:09.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1555,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Dhani,Review outlander 2017-2018 dong..,2017-10-16T12:02:57.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1556,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Jalu Eko Harjono,"belajar lg ya hill, karena viewer ga cuma liat konten tp jg penyampaiannya",2017-10-15T13:38:07.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1557,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,yudha wir satria yudha,"bentuknya jauh beda banget dari mitsubshi outlander sport nya produk luar,...?
kalo di lihat dari negaranya tetangga sebelah jauh banget bentuk nya...
padahal sama2 kluaran mitsubishi jg... aneh...",2017-10-11T13:13:51.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1558,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Cahyo,Lidahnya belum di sunat jadi nga jelas ngomongnya heeeee,2017-10-06T23:37:33.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1559,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,hi,Civic di crossover in = Crv,2017-09-18T06:01:57.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1560,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,rikky iriantono perdana,Ulas mitsubishi lancer dong,2017-09-02T12:57:29.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1561,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Yuka 14,"Secondnya yg taun 2015 gini, sekarang udah brp ya?? 2017",2017-08-19T04:19:19.000Z,,,Mitsubishi,AutonetMagz,0,1,
,1562,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,syarifuddin udin,Mitshubisi Out Lander or Mazda cx5...,2017-08-13T01:57:11.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1563,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Yusri Pradana,brapaan nih? 2017 ?,2017-08-12T18:53:31.000Z,,,Mitsubishi,AutonetMagz,1,0,
,1564,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Paramon Bintang,berapa harganya gue suka mobilnya,2017-08-06T12:00:38.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1565,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Bowo Rasing,review lancer mass..dan komparasikan dengan civic turbo..,2017-07-11T02:47:30.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1566,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Bowo Rasing,review lancer mass..dan komparasikan dengan civic turbo..,2017-07-11T02:47:20.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1567,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,WHITE SIDE 2002,7:53,2017-06-28T16:02:46.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1568,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Niswatul Halimah,sekali-kali review toyota land cruiser dong!!!!! 🙏,2017-06-22T04:56:56.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1569,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Mada Tanduk,masih dijual nggak yah sekarang dan harganya berapa yah,2017-06-17T06:01:08.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1570,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Mozza Oyaz,"Mesin menang outlander, tp kalo kemewahan msh menang h-rv",2017-06-12T12:57:45.000Z,,,Mitsubishi,AutonetMagz,0,2,
,1571,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Ardian Binuril Fahmi,jujur kok gua lebih suka model yg pre-facelift ya,2017-05-27T04:37:47.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1572,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Baihaki Ibay,h,2017-05-24T23:09:33.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1573,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Sony Sasongko,itu 2015 atau 2014 bang??,2017-05-20T05:25:03.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1574,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Lukman Hakim,lagunya mantap,2017-05-19T00:44:09.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1575,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Dzh14 14,sayang nih harusnya ridwan yg review,2017-05-18T19:03:01.000Z,,,Mitsubishi,AutonetMagz,21,3,
,1576,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Wildan,"Ini Baru Channel & Reviewer yang Waras, Gak kaya Channel sebelah, Bandingin kelas mobil aja Kaga ""PAS"" yaelah... TOP Autonemagz👍",2017-05-17T10:23:44.000Z,,,Mitsubishi,AutonetMagz,0,1,
,1577,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Wiyono Lee,vedevah endingnya... ikut kaget guwe 😂😂,2017-05-13T00:40:14.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1578,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,EnMaybee,walau muka abang babon wkwkw lagunya greget,2017-05-08T13:51:03.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1579,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Akbar Maulana,apa adanya tappp,2017-04-30T01:41:35.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1580,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Ninja Assasins,review mobil subaru xv dong,2017-04-19T05:06:22.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1581,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Pis Rianto,review mitsubishi lancer donk,2017-04-19T03:03:52.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1582,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Aditya Perwirawan,"1:43 itu auto mas, kenapa jari nya betah disitu? :D",2017-04-18T14:37:00.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1583,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Eko Wahyudi,Review Range Rover Evoque dong bang,2017-04-05T23:39:45.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1584,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Emir Ramadhan,Yang dimaksud ambient lightning nya itu seperti apa ya? saya masih kurang jelas @hillsat,2017-03-25T12:45:09.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1585,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Roynaldo Janwar,00:07 R.I.P celana cameraman :v,2017-03-16T15:26:51.000Z,,,Mitsubishi,AutonetMagz,7,0,
,1586,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Rizky Sawal,0:24 @hillsatrio Test Driver Jomblo :V lol,2017-03-15T11:52:27.000Z,,,Mitsubishi,AutonetMagz,1,0,
,1587,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,muhammad shofwan,abis liat video ini ngeliat bang hilsat ngereviewnya udah lebih improve banget sekarang,2017-02-23T05:09:36.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1588,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Irawatipangestu Irawatipangestu,headunit nya mirip yaris heykers,2017-02-02T01:46:47.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1589,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,ihin solihin,"Saya suka dgn gaya bahasa orangnya, bahasanya renyah dan mudah dicerna, terutama om yg pake jam tangan merah itu siapa namanya yah,",2017-01-31T00:07:44.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1590,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Dicky Ristriono,mas bro.. review lancer nya donk.. thanks,2017-01-28T17:29:30.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1591,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,risna susana,"yakin ni yang ng review jujur bgt, sukses ya bwt autonetmagz. mitsu outlander 👍👍",2017-01-22T05:37:58.000Z,,,Mitsubishi,AutonetMagz,23,0,
,1592,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Azzam Channel,7.54 ngakak abis saya,2017-01-08T23:23:50.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1593,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Bang Jeks,mas.. om.. santai nd rileks ya klo jelasin reviewnya.. jd ga jelas omongannya tuh..,2017-01-08T17:20:12.000Z,,,Mitsubishi,AutonetMagz,1,0,
,1594,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,faldy antono,kaget anjir diakhir2nya,2017-01-01T19:00:22.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1595,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Angela Jesslyn,salfok 0:24 😂 Test Driver Jomblo,2016-12-26T03:18:34.000Z,,,Mitsubishi,AutonetMagz,2,0,
,1596,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,sella sptry,"lagi nonton trus pause bentar buat kasih komen ini, keknya channel ini bagus banget dan jujur deh .. top.. jangan sampe terbuai akan iklan dan review bayaran yaa..",2016-12-24T16:32:21.000Z,,,Mitsubishi,AutonetMagz,35,1,
,1597,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Fauzi Farhan,"Masukan aja, buat reviewernya biar lebih rapih sedikit + jangan terbata bata jelasinnya. mks.",2016-12-23T08:46:31.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1598,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Jeffry Barus,ahh jgn dia yg review.. banyak kuahnya klo ngomong,2016-12-17T02:04:07.000Z,,,Mitsubishi,AutonetMagz,18,0,
,1599,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Jason Stevanus,review grandlivina hws bukan yang autech mksih min,2016-12-09T06:33:26.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1600,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Taufik Arifandi,"test driver jomblo :v
enggk ada yg sadr....",2016-11-30T16:54:58.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1601,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,enrico vinsa,Kedenger suaranya mas ridwan 😂😂😂😂,2016-11-27T17:29:24.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1602,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Cleo Patria,Harganya berapa ya?,2016-11-27T15:29:23.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1603,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Danise Marvello,yah elah mobil ini ternyata ga bisa di buka sunroof nyaa,2016-11-26T04:25:33.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1604,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,M Fauzan Rifki Adyatma,mobil ini lebih baik daripada yaris,2016-11-21T11:49:53.000Z,,,Mitsubishi,AutonetMagz,0,1,
,1605,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Bill Klintono,Mantap,2016-11-18T04:53:27.000Z,,,Mitsubishi,AutonetMagz,2,0,
,1606,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,onky onx,pintu belakang g auto yaa,2016-10-25T06:18:00.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1607,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Jerry Mix,walau muka abang babon..... xD,2016-10-12T16:49:39.000Z,,,Mitsubishi,AutonetMagz,22,0,
,1608,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Kreadiva sekelimus,Apa ya bedanya hillsat sama ridwan?.......,2016-10-12T15:06:11.000Z,,,Mitsubishi,AutonetMagz,0,1,
,1609,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Rafli Nurfajrin,keliatan high mount stop lampnya nyala,2016-10-08T05:57:56.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1610,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,W_ Darmawan97,"mantap review nya, sukses terus hillarius satrio",2016-10-04T14:45:59.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1611,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Make a Tnt Indonesia,Endingnya Gila,2016-09-28T10:39:01.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1612,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Gideon Fernando,gua dah punya mobil itu,2016-09-11T09:26:34.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1613,https://www.youtube.com/watch?v=1hH0PV6L9O8,Outlander,Andhyka Putra Pangestu,boros tidak?,2016-09-08T13:36:19.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1614,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Lck Flaming,"Sekarang ketemu brio, sirion, spark, kalo diskon gede mungkin laku ini mobil",2018-10-22T01:22:05.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1615,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Pohon Duit,"Mobil irit 
Mantap",2018-10-19T00:31:19.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1616,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Angga Wijaya,Buat jalan jauh cocok gk om,2018-10-07T02:16:44.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1617,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Keenan Zein,3:13 pocong ngintip 👻,2018-09-29T07:58:29.000Z,,,Mitsubishi,AutonetMagz,0,1,
,1618,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,aconk aja,3cylinder 200jt jelas hancur hrg bekas nya...2015 kl dijual cm 95-100jt apakah layak dibeli...silahkan dianalisa sendiri,2018-09-23T15:39:03.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1619,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Luthfi Hamdani,Mending sirion mampus kau,2018-09-22T08:22:49.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1620,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Sawal Ok,Emang di Indonesia  harga mbil jepang mahaal bgt g ky diluar ngri murah harga brshbat dg rakyat,2018-09-17T15:32:09.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1621,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,"ANIS ILAHI SAFITRI, S. Pd",Mntap harganya juga mntap 190,2018-09-15T08:38:24.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1622,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,A Garcia,Jdjehevdguwskosoieeheg ski ski,2018-09-11T03:23:27.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1623,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Tommy Firmanda,Kenapa konsumsi bahan bakar tidak dibahas?,2018-08-31T10:57:01.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1624,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Fx. Suratno Kukuh,Kwalitas Sound audio bawa an nya...gimna om??,2018-08-26T12:48:36.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1625,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Rizky Putra,Mas ridwan saya request review outlander active gear 2018.,2018-08-17T06:27:40.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1626,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,eva mulya,Kok yang disamping mirage.........yang komatsu kuning nggak sekalian di riview sih?,2018-08-06T11:01:11.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1627,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,garage denrio,"Halo Om, numpang iklan rental mobil JABODETABEK 24JAM. Terima kasih

Toyota Sienta, Honda Mobilio, Suzuki Ertiga, Toyota Rush, Daihatsu Terios (1500cc)

Harga sewa Mobil + Driver 
Dalam Kota : Rp. 425.000,- (12 jam)
Luar Kota : Rp. 625.000,-

Tersedia 
TOYOTA ALL NEW INNOVA REBORN
Dalam Kota : Rp. 650.000,- (12 jam)
Luar Kota : Rp. 850.000,- 

TOYOTA INNOVA LAMA
Dalam Kota : Rp. 550.000,-
Luar Kota : Rp. 750.000,-

Belum termasuk Bensin, Toll, Parkir, dan Makan. DIJAMIN AKAN KEBERSIHAN DAN RAMAH TAMAH

Rio
0815 1922 1987
0819 0505 8178 (WA)",2018-07-19T04:49:25.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1628,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,taufik hidayat,"penampilan sederhana, kemampuan luar biasa, salut mas buat ridwan.",2018-07-13T09:30:21.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1629,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Mahdee,Ini syuting dimana ya,2018-07-06T22:38:40.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1630,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,TuhanRock,4:18 canggih juga lemparan koper kedua bisa numpuk gitu 👏👏👏👏👏,2018-06-27T04:00:43.000Z,,,Mitsubishi,AutonetMagz,1,0,
,1631,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,The Titan,"Plastik ya plastik bang,, murahan :v",2018-06-19T07:12:59.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1632,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Bagus Sugiri,Review jg Nissan March Mas..biar ga pilih kasih..Lawan pas mirage,2018-06-13T02:22:08.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1633,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Sani Nurhayati,Kirain bang di sanrof,2018-06-09T06:31:33.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1634,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,heriyanty berau,4:19 astagfirullah,2018-06-05T14:26:07.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1635,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Dzaky M,"sultann, koper dibuang buang 👍👍",2018-06-03T23:20:46.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1636,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Yans Sr,Review mitsubishi lancer,2018-06-03T03:22:28.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1637,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,bima ptbu,Toyota etios dong review,2018-06-01T17:02:25.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1638,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Fermin Retana Meza,Ok test request retired silent instaled bullet 35cm test site short example school to house /house office /house market mixure topology semi autobahn incluided 4people more or loading bagpacks merchandise changues gearbox long direct high way road decrease velocitys used gasoline 3or4 steps octanes used two sets spark plugs platinum or shilded (environmetal catalhist action) filters & oil napa more efficienci stage 3 mixed turboelectric dry two size radiator upper cover valves or front panel cooling incluided air desing flow ready for used or upgrade market dealers filters oil premium shell & bosch ok,2018-06-01T04:31:04.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1639,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Andi fine,"Bang, kapan nih ALL NEW Mirage keluar ????
Istriku demen. Tapi daripada beli yg lama, bagusan nungguin yg baru.",2018-05-13T12:55:42.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1640,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Nia A,Aku ga ngerti mobil sama sekali jadi mau minta pendapat nih. Ignis suzuki sama mirage bagus mana ya?,2018-05-06T15:42:24.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1641,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Intan Hartanti,beli baru mahal pas dijual lagi harga nya anjlok parah,2018-05-03T17:20:02.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1642,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,taufik ghozali,"medan otr 210 klo gk salah..
diskon 30   jd y 180 an gtu deh harganya.",2018-05-02T01:31:23.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1643,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Bayu Hyuuga,200jt mending New Sirion drpd March ato Mirage.,2018-05-01T03:46:27.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1644,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Abrar Kamiluna,"Cara buang kopernya saya nggak suka, macam gaya jokowi buang sekop..",2018-04-28T06:55:33.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1645,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Alghifari Yondatama,Harganya berapa om?,2018-04-26T14:27:55.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1646,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Syarif Al Anwar,11:51 dia melanggar rambu larangan putar balik... 😂,2018-04-25T03:36:03.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1647,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Mizyal Rohimi,Gimana menurut bang Ridwan Mirage sama sirion 2018 ?,2018-04-23T09:31:25.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1648,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Andi,Ketika reviewer kerasukan venom,2018-04-15T13:39:28.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1649,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,crysisownz,Mending beli shja yg used nya atau agya,2018-04-08T15:26:15.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1650,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Resan Candra,Terima kasih review nya.. Secara tidak lgsg juga iklan KOMATSU.. Hehehe thanks autonetmagz,2018-04-08T08:03:14.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1651,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Hanif Zaim,"Ini syutingnya kya di Cibubur, bner ?",2018-03-30T15:40:44.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1652,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,yustin utama,Mending new Baleno harga segitu,2018-03-26T13:17:46.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1653,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,itzMadaGaming,"wow..





4K!",2018-03-23T11:16:56.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1654,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Rifky Ali zabir,mana desainnya jadul amat..model tahun 1989 ann ni mobil harga nya mahal..yg beli mobil ini pasti orang lagi otaknya terganggu..,2018-03-14T15:12:42.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1655,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Rifky Ali zabir,mitsubishi mirage..mikir dikit donk masa harga nya segitu...gak lihat hinda brio ya.....pucing pala baibe..lihat ni mirage...,2018-03-14T15:11:30.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1656,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Rifky Ali zabir,mending aku beli honda brio atau nissan march.....,2018-03-14T15:10:12.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1657,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Rifky Ali zabir,waduhh mending aku beli new baleno suzuki...,2018-03-14T15:08:12.000Z,,,Mitsubishi,AutonetMagz,0,0,
,1658,https://www.youtube.com/watch?v=nEto0JVsCMA,Mirage,Budi Juhana,Sperpartnya gmna susah gak.,2018-03-11T07:27:12.000Z,,,Mitsubishi,AutonetMagz,0,0,
